identifier;max volume(M.m3/year);source volume(M.m3/year);real volume(M.m3/year)
Unit #VZ000734Z;7.692;7.206;7.1379753599999995
Module #HP101107T;76.854;72.051;71.36633327999999
Module #LZ100680K;35.987;34.716;34.353217799999996
Plant #KA300001C;1141.347;895.622;872.3223113800001
Unit #PE000980P;5.61;4.907;4.86298421
Unit #XM000941Z;8.903;7.711;7.63789972
Unit #ZM000005X;1.608;1.393;1.37784416
Unit #BQ001437U;3.812;3.526;3.4882718000000006
Module #ZV100428Y;73.015;62.134;61.59334285
Unit #TE001106A;2.43;2.405;2.38275375
Unit #GG000935J;8.984;7.692;7.62638724
Unit #KT001294I;6.682;6.148;6.0859052
Unit #JX001191O;3.457;3.309;3.27892119
Unit #GT001137I;5.541;5.217;5.16863841
Unit #ED000820Z;7.459;7.286;7.227129119999999
Plant #TQ200222M;307.549;266.79;262.98891398
Unit #AW000751E;4.855;4.742;4.69230384
Unit #DF001167G;1.207;0.601;0.5950080299999999
Unit #UT000719Y;2.849;2.578;2.55072476
Module #MK100616W;87.845;76.167;75.41179602
Unit #TN001539Z;6.309;6.154;6.0959677800000005
Unit #OP000408A;6.626;6.416;6.3620414400000005
Plant #HJ200804H;777.597;686.578;675.7545831200001
Unit #QY000972B;2.528;2.469;2.4430508100000004
Unit #QT001339W;1.121;0.464;0.45898416
Module #CG100485Q;67.759;65.96;64.884852
Plant #JE200726R;949.5;856.183;839.6203011
Unit #MK001143S;1.285;0.821;0.81238771
Plant #FD200080A;184.434;170.617;168.06244164999998
Unit #RF000905N;1.554;1.388;1.3750222
Module #CN101054K;109.396;101.129;100.12743266999999
Unit #AZ000920Y;2.878;2.747;2.71703023
Unit #EX001364T;5.773;5.102;5.05822484
Unit #ZR000106J;1.107;0.981;0.9710036099999999
Unit #PA000286J;4.318;4.228;4.18517036
Unit #JA000963W;1.87;1.836;1.8179888400000002
Unit #UI000307G;7.658;6.736;6.67827248
Unit #XF001132Q;3.702;3.505;3.47173755
Unit #ZD000547E;1.547;1.504;1.48886976
Unit #EB001055Z;6.357;5.997;5.9417076600000005
Unit #MS000859K;7.555;6.865;6.8089816
Module #RD101067G;31.491;31.15;30.8163835
Unit #EA001274W;6.948;6.702;6.64831698
Unit #SJ000638E;5.864;5.83;5.7727494
Unit #QR000812T;10.53;10.028;9.91879508
Module #ZZ100645M;96.897;94.409;93.36731978
Unit #OG000337K;6.926;6.337;6.28142451
Unit #TH000200W;5.691;5.177;5.123366279999999
Plant #XG200065J;989.867;960.49;943.1575263099999
Module #UL100666L;47.976;43.591;43.18987734000001
Module #LY100163D;64.061;58.121;57.53839374
Unit #HY001363D;5.425;4.669;4.6217497199999995
Unit #PG000842I;4.097;3.606;3.5714184599999994
Unit #VF001433C;4.833;4.249;4.20570269
Unit #XG001189K;5.522;5.131;5.08179371
Unit #GT000368W;2.523;2.508;2.48776044
Unit #AP001181G;10.188;9.066;8.9825928
Unit #JB001589V;1.553;1.407;1.39549074
Module #JH101002E;42.816;37.99;37.613519100000005
Module #HB100015H;22.637;22.428;22.194300239999997
Module #XN100782A;45.849;39.036;38.70146148
Unit #PB001169N;6.011;5.787;5.72664159
Unit #NZ000686W;2.751;2.713;2.6835096899999997
Module #JC100777Z;16.177;14.026;13.911688100000001
Unit #IH001599V;6.198;6.17;6.105276699999999
Unit #IZ000901P;6.27;5.747;5.686311680000001
Unit #HG001506Q;10.5;10.04;9.9487364
Module #IL101017P;103.573;97.47;96.53125416
Unit #MS001558H;5.258;5.08;5.036972400000001
Module #SR100344C;12.514;8.847;8.75622978
Unit #QO000789S;7.059;6.891;6.83297778
Module #PZ100230N;29.597;25.562;25.322484059999997
Unit #GM001522Z;1.184;0.666;0.6590403
Unit #YB000240T;4.488;4.293;4.2565095
Unit #RO000144F;8.2;8.152;8.06836048
Module #AA100184R;34.967;33.745;33.39692046
Unit #XO001061E;2.989;2.837;2.80897044
Unit #JQ000918C;2.96;2.545;2.51804845
Plant #ZO200597X;972.005;964.752;937.9608369599999
Unit #FW001109G;6.708;6.023;5.964576900000001
Unit #WQ000415I;4.428;4.156;4.1212974
Unit #GD000567Z;2.109;2.015;1.9942455
Unit #TM000297U;5.574;5.024;4.9752672
Unit #HT000311P;1.917;1.717;1.7018904
Unit #BC001146E;5.739;5.192;5.14573928
Unit #XF001543C;1.094;0.754;0.7458191000000001
Unit #DV001266B;2.91;2.844;2.81979756
Unit #NZ001588Y;3.191;2.898;2.86646976
Unit #MO000241I;10.791;9.548;9.4587262
Unit #UT001114R;6.53;6.293;6.23957243
Unit #FY000891E;8.689;7.42;7.3525522
Module #YJ100775H;31.005;26.835;26.589459749999996
Module #WE101120Y;23.849;21.333;21.113270099999998
Unit #TT000429S;7.614;7.098;7.0323435
Unit #CU001625D;2.889;2.578;2.55526204
Module #XW100093F;15.441;14.559;14.4163218
Module #KD100997Q;57.144;53.508;53.02698596
Unit #VT000279X;6.168;5.874;5.8135565399999996
Unit #AJ001446L;7.894;7.751;7.67395506
Module #FG101082J;101.531;98.628;97.6678995
Unit #ZX000643Q;5.135;4.395;4.3568514
Unit #KM000457U;6.915;6.573;6.501617220000001
Module #QM101064C;52.224;51.527;51.04185923
Unit #LB000864U;8.252;7.115;7.045201850000001
Unit #CL001496V;6.892;6.289;6.2279967
Unit #TM000049F;1.687;1.535;1.5185755
Unit #FL001152O;3.609;3.441;3.4081384500000005
Unit #AY000837E;1.174;0.597;0.59142402
Unit #LI000706S;6.015;5.613;5.56500885
Unit #MQ000635X;3.481;3.377;3.34285853
Unit #NO000598E;6.269;5.404;5.3564448
Unit #CP000085I;2.946;2.828;2.8026611200000002
Module #HG100076G;66.7;63.324;62.70709019999999
Module #DV100595K;70.213;66.575;65.88937301000001
Module #JH100874R;18.227;16.962;16.82155464
Unit #XJ000387Y;1.138;0.665;0.65830345
Unit #NW000944E;7.477;7.439;7.37636362
Unit #BF000681O;6.28;5.911;5.85697346
Unit #SO001617D;3.509;3.079;3.04802526
Unit #NW001185T;7.226;6.871;6.79658707
Unit #EG001369S;4.255;3.775;3.7373632500000005
Unit #PK000555F;9.147;7.96;7.8854944
Unit #VM000599F;3.267;3.145;3.11332985
Module #YA100430U;95.072;88.866;87.97076066
Unit #DP001042T;2.717;2.42;2.3972278
Unit #JM000164J;1.641;1.482;1.46704662
Unit #LU001290V;5.976;5.594;5.5444930999999995
Unit #VA000426T;3.765;3.412;3.37876712
Unit #TW000364M;6.029;5.631;5.58172875
Unit #XV000152R;3.993;3.414;3.381567
Unit #EB000103W;1.632;1.389;1.3773046199999999
Unit #TS001508U;1.169;0.71;0.7024100999999999
Unit #MT000167L;4.822;4.587;4.54888203
Module #VH100408J;61.542;52.514;52.02881194
Module #SY101125Q;40.053;34.376;34.05438183
Unit #AK000099O;5.534;4.791;4.742179709999999
Unit #BC000588R;2.065;1.882;1.86415864
Unit #WX001357B;9.611;8.469;8.386342560000001
Unit #DJ000900A;9.013;7.815;7.733333249999999
Module #JQ101168W;84.102;71.941;71.29012438
Unit #DF001450E;7.883;6.875;6.80851875
Module #FS100721T;29.022;28.989;28.70316846
Unit #EM001206W;5.022;4.968;4.9165811999999995
Module #ZI100505L;71.843;67.719;67.12189687
Unit #OI000315E;5.703;4.965;4.9204143
Unit #CW000214F;4.061;3.463;3.4249762599999998
Module #UM100447L;37.204;36.988;36.5885296
Module #MG100975W;40.59;36.452;36.09039616
Unit #SD001259T;5.661;5.598;5.5459945799999995
Module #DZ100323T;99.975;92.366;91.04701352
Module #RY100012J;99.771;88.15;87.0631105
Unit #AW000034Q;1.939;1.703;1.6887799500000003
Module #JT100469V;34.842;32.122;31.78473004
Unit #UL001454H;2.958;2.518;2.49762938
Unit #AU000256I;6.621;5.919;5.870523390000001
Unit #OM001153I;1.305;1.227;1.21476681
Unit #XV000651V;4.81;4.137;4.0979467199999995
Unit #YN001127B;4.345;4.344;4.2988658399999995
Unit #DD001629W;8.878;7.676;7.60898852
Unit #CP000693V;7.542;6.777;6.70475718
Unit #EK000510A;5.32;5.244;5.201680919999999
Unit #MW000162B;7.414;7.393;7.325797629999999
Unit #TF000647D;4.054;3.482;3.4449167
Unit #MU000969Z;6.637;6.209;6.155664690000001
Unit #YM000131A;6.41;6.385;6.33296225
Unit #XW000848Y;2.986;2.89;2.8662441999999997
Unit #YK001022R;7.141;6.779;6.72090397
Unit #VG001594P;6.631;6.254;6.2038429200000005
Unit #ZV000479X;2.139;1.87;1.853731
Unit #UQ000690M;10.854;10.361;10.26391743
Module #AT101101B;92.292;85.147;84.39929131000001
Unit #ES001604O;1.223;1.064;1.0549028
Unit #PL001329O;2.522;2.303;2.27794336
Unit #JO001064S;7.378;7.086;7.022084279999999
Unit #PH000491Q;8.5;7.322;7.24321528
Module #TY100096S;89.731;88.584;87.35633793000001
Unit #YX000653W;6.776;6.517;6.452286190000001
Unit #YC000404Q;1.893;1.674;1.65590406
Unit #MZ000575G;2.987;2.568;2.5450420799999995
Module #QY100177V;28.329;27.349;27.102038529999998
Unit #DE000302B;4.647;4.071;4.02727746
Unit #QF001030R;1.251;0.89;0.8807172999999999
Unit #ZA000147T;1.275;1.108;1.0986706400000001
Unit #BW000135J;1.243;0.514;0.5098263199999999
Unit #HA000683O;4.073;3.608;3.5766825599999996
Plant #DV200024G;109.176;36.66;36.3576993
Unit #MF000885J;1.163;0.699;0.6913529400000001
Unit #GN001051C;9.956;9.213;9.11875101
Unit #VE000844G;8.827;7.598;7.52156412
Unit #BG000218U;6.59;5.87;5.819459299999999
Unit #OC001249M;5.457;4.946;4.9012386999999995
Module #WA101163F;90.812;78.275;77.45786745000001
Unit #TV001157G;3.466;3.082;3.0506868799999998
Unit #RF000447Q;3.035;2.665;2.6391228499999997
Unit #NL001046P;4.602;4.359;4.31327409
Unit #QZ001192R;9.158;8.45;8.375809
Unit #NZ001502Z;6.644;6.495;6.4399223999999995
Unit #GT000807E;7.857;6.903;6.845428979999999
Unit #IR000542K;5.395;5.127;5.07567873
Unit #CL001098N;3.472;2.998;2.9656216000000004
Unit #FX001212H;7.576;6.881;6.81342858
Unit #IK000428X;5.195;5.031;4.981092479999999
Unit #HK001494J;2.955;2.833;2.80209197
Unit #GQ000203X;9.514;8.395;8.31549935
Unit #WS000090K;7.862;7.774;7.710952859999999
Unit #GW001000U;1.726;1.557;1.5411341699999999
Unit #ZP000295F;3.398;3.192;3.16129296
Unit #PG000850Z;5.074;4.781;4.73859253
Unit #DY001162X;4.702;4.179;4.134869760000001
Unit #QT001292F;5.329;4.822;4.7805308
Unit #TT000044G;7.101;6.423;6.366541829999999
Unit #VA000065Z;7.776;7.74;7.6639158
Unit #BY000664D;8.491;7.403;7.328673879999999
Unit #PE001602Z;3.221;2.886;2.8590736199999998
Unit #FA000417U;7.624;7.555;7.472046099999999
Unit #NN000562H;10.38;8.885;8.80459075
Module #FU100246C;43.098;39.026;38.6669608
Plant #GV200186C;117.035;58.219;57.61159704999999
Unit #SC000016A;1.912;1.778;1.7598643999999999
Unit #ND000165I;6.524;6.265;6.2034777000000005
Unit #AY000632A;3.964;3.51;3.4790418
Unit #WQ001447G;2.043;2.031;2.0100807
Module #GK100900T;18.997;16.492;16.35940432
Unit #KS000871X;4.298;3.698;3.65854234
Unit #ZI001301G;4.437;4.123;4.078554059999999
Unit #JW000305X;6.298;6.196;6.13571292
Module #BL100045N;92.936;79.264;78.51470016
Module #RY100531I;99.004;87.805;86.60059935000001
Unit #KY000656Z;9.105;8.268;8.19548964
Unit #YN001633J;4.235;3.812;3.78047476
Unit #OX000628I;5.93;5.875;5.81560375
Unit #XA001231Z;3.562;3.312;3.2774558399999996
Unit #ID001020L;6.629;6.056;5.99834688
Unit #IK000883O;5.633;4.997;4.952776549999999
Unit #AB001036S;1.141;0.505;0.50015705
Unit #GG000071X;3.835;3.439;3.4089431400000003
Unit #ZU001205Z;6.19;5.364;5.305478760000001
Module #LG101121M;105.686;103.164;101.78572896
Facility complex #IE400061L;39968.118;39968.117;38331.822290020005
Unit #XU000703F;2.985;2.758;2.7331779999999997
Unit #WH000691J;4.614;4.325;4.2866805
Unit #SS000351X;9.076;8.324;8.243756639999999
Unit #EO000396J;4.908;4.45;4.408792999999999
Module #XG100489T;79.118;76.166;75.38997502000001
Unit #LD001567I;10.723;10.265;10.18195615
Unit #GE000464U;1.329;0.636;0.6293283599999999
Unit #JL000521Y;6.596;6.009;5.94380235
Unit #BY000908Y;6.071;5.906;5.8454635
Unit #NB000130P;6.657;6.321;6.25165863
Unit #WU001320D;6.302;5.641;5.59276945
Unit #RL000662J;5.76;5.298;5.25280806
Unit #UJ001536N;8.084;7.126;7.0625786
Unit #FN001417O;2.875;2.685;2.6623117499999998
Unit #VT001257W;7.507;7.298;7.228377080000001
Unit #YU001358O;5.301;4.525;4.4754059999999996
Unit #NX000252B;1.942;1.821;1.80539403
Unit #QE001302X;1.214;1.021;1.0097690000000001
Unit #QQ001342B;2.049;1.791;1.7740034100000002
Unit #HQ000296L;6.258;5.552;5.50697328
Module #RJ101056T;12.687;7.2;7.121232000000001
Unit #SW001341K;9.833;8.555;8.4841646
Module #WR100128L;40.392;38.141;37.80001946
Unit #CH001427J;1.538;1.5;1.4860499999999999
Unit #RO000077P;8.978;7.654;7.579603120000001
Unit #PC000346T;8.082;6.971;6.9130012800000005
Unit #MV001613N;2.585;2.545;2.5197281499999997
Module #RZ100413A;96.893;96.498;95.28803299
Unit #RU001435M;7.597;6.952;6.88998816
Unit #CD001551I;7.68;6.775;6.714295999999999
Unit #NM001379A;3.876;3.352;3.3214968
Unit #PG000524A;6.518;6.277;6.224084889999999
Unit #FO001335R;1.246;0.697;0.6900578799999999
Unit #LS000832B;3.784;3.578;3.5417906400000003
Unit #CQ000973C;6.804;5.783;5.725748300000001
Unit #MG000395Z;2.95;2.728;2.7005563199999996
Module #NI100571E;82.864;75.245;74.4118322
Module #AV100758L;63.02;53.875;53.36409395
Unit #PT000406M;5.627;5.074;5.0321395
Unit #VC001338S;1.79;1.747;1.73234267
Unit #OW000825B;7.091;6.229;6.1673329
Unit #IK001236Z;3.971;3.819;3.7862711700000005
Unit #FD000843J;6.012;5.74;5.6876512
Unit #LZ001428U;9.392;8.06;7.978110399999999
Unit #BA000787K;10.845;9.71;9.612414500000002
Unit #QE001548C;3.368;2.909;2.88232447
Unit #RJ000961J;1.263;0.861;0.85304436
Unit #LI001225B;4.235;4.145;4.1089385
Plant #RL200628L;1071.427;1041.192;1010.9974319999999
Unit #IW001495L;5.59;5.569;5.52316713
Unit #SF000485S;7.91;6.796;6.7296030799999995
Unit #XU000309H;4.645;4.069;4.02843207
Unit #KI001583H;3.537;3.399;3.3715360799999994
Unit #VO001328W;6.752;6.062;6.006714560000001
Unit #RS000220D;3.708;3.249;3.2155352999999995
Unit #UA001425I;1.239;0.823;0.81461363
Unit #XW000127V;2.502;2.343;2.32275648
Unit #ZO000448F;3.849;3.307;3.2796841800000003
Unit #TC000557G;5.503;5.203;5.158826530000001
Unit #NB000767D;1.528;1.306;1.29327956
Unit #SZ001545V;2.926;2.533;2.50678345
Unit #IA000988B;5.089;4.759;4.71792983
Unit #YV001313G;9.526;9.277;9.19953705
Module #JM100396O;70.344;61.777;61.226843110000004
Unit #ER001057K;2.742;2.416;2.39611632
Unit #CZ001455A;1.83;1.563;1.5476513399999998
Unit #MX000581P;5.663;5.411;5.367495559999999
Unit #GE000930R;1.134;0.946;0.9374859999999999
Module #ZN100479J;94.46;92.609;91.49213546
Unit #XK001309X;5.161;4.732;4.6884656
Unit #AH000809Q;6.76;6.396;6.3283942799999995
Unit #RT000501F;5.683;4.871;4.82594325
Unit #EI001555R;7.3;7.063;7.00289387
Module #GE100376W;39.181;37.023;36.656472300000004
Unit #RL001635E;3.203;3.153;3.1195466699999996
Unit #OZ000523G;5.93;5.879;5.830086720000001
Unit #UH000210T;4.052;3.92;3.8885615999999996
Unit #XK000205Z;10.974;10.856;10.760684320000001
Module #KF100739Y;35.548;31.829;31.52280502
Unit #CT001636C;8.898;7.995;7.9076946
Unit #VX000724L;1.784;1.751;1.7323343400000002
Unit #AN001554T;5.564;5.485;5.43832265
Unit #CB000379X;5.709;5.288;5.24484992
Unit #KV000583W;2.018;1.9;1.8792140000000002
Unit #TK000762Y;7.944;7.695;7.618665599999999
Unit #CZ001173H;2.845;2.722;2.6999518
Module #XP100145P;10.893;9.608;9.514225920000001
Unit #WP001389J;7.712;6.599;6.53525366
Unit #IT001383W;2.386;2.184;2.1631209599999996
Unit #BA000996J;5.817;5.376;5.32320768
Unit #JQ001372G;5.256;4.544;4.4994688
Unit #DS000640W;7.643;7.302;7.23394536
Unit #BD000254X;3.126;2.811;2.7825807900000004
Unit #NF001070E;7.082;6.651;6.58043289
Unit #CO000556L;7.632;7.238;7.17625986
Unit #EW001062G;5.402;4.804;4.7636464
Unit #BN000553U;3.207;3.01;2.9849568
Unit #GP000626O;2.897;2.476;2.45042292
Unit #XT000773O;8.416;7.356;7.28876616
Unit #AA000110H;6.903;6.112;6.057847680000001
Unit #RB000388E;3.502;3.126;3.09992916
Unit #OB001282H;10.166;8.754;8.67976608
Unit #BW000132E;1.114;0.46;0.45551959999999997
Module #NR100711H;71.173;65.312;64.73986688000001
Unit #JE001228R;6.147;5.94;5.890757399999999
Module #VA100049D;11.788;10.527;10.42541445
Module #AR100980X;66.243;58.628;58.091661599999995
Unit #QK001569W;8.279;7.599;7.52574564
Unit #WB000828X;8.25;7.144;7.0819186400000005
Unit #EB001356B;6.957;6.374;6.32262556
Unit #NU000059L;9.229;8.238;8.166411779999999
Unit #YU001296K;6.578;5.813;5.752428539999999
Unit #LN001066T;6.456;5.66;5.600287
Module #BL100572V;85.964;73.184;72.54290816
Unit #RW001580H;2.095;1.979;1.9616639599999999
Unit #HV000976D;6.226;5.446;5.40014468
Unit #YQ001197H;1.3;0.686;0.6792086
Unit #FG000191J;3.245;2.882;2.85805058
Unit #UB001226H;1.235;1.011;1.0024065
Unit #EC001410V;1.524;1.44;1.426896
Unit #VP000421V;10.564;9.665;9.57037965
Unit #NG001480M;10.519;9.452;9.3579526
Module #VD100063L;65.216;59.928;59.3047488
Unit #XT000750J;5.62;4.853;4.81073037
Unit #UE001021J;7.924;6.876;6.80215176
Plant #UV200015G;112.898;58.865;58.26554430000001
Unit #AM000393X;5.974;5.525;5.477153499999999
Unit #YX000771I;7.705;6.683;6.619511500000001
Unit #GX000526H;10.182;10.047;9.953663370000001
Unit #DL001518G;2.541;2.417;2.39092057
Unit #FB001582D;2.113;1.915;1.8967692000000003
Unit #KL000405I;1.351;1.235;1.2218348999999997
Unit #DL000644Z;3.917;3.555;3.5198055000000004
Unit #SF000778R;2.13;1.841;1.82299502
Unit #ED001213J;7.625;6.821;6.7480153
Unit #TZ000042O;7.829;6.699;6.626918760000001
Unit #CD000836K;7.549;6.459;6.39738114
Module #DE100104U;104.317;97.037;95.72991161000002
Module #SY101177W;37.476;32.384;32.10970752
Unit #GO001615F;2.782;2.559;2.5332308699999997
Unit #FJ000943H;3.662;3.415;3.37897175
Unit #XM000726D;7.771;7.615;7.5326818499999995
Unit #QT000667A;1.282;1.078;1.06642228
Unit #BU000697U;8.349;7.115;7.051249599999999
Unit #AT001110Y;2.535;2.254;2.23430004
Unit #VP000566S;2.909;2.583;2.5620776999999997
Unit #AD001111O;6.832;5.985;5.91970365
Unit #YD000129N;6.532;5.829;5.7719923799999995
Unit #FV001587K;6.781;6.177;6.1207893
Unit #II001039Y;10.501;9.148;9.04911012
Unit #DV001154W;1.293;0.59;0.5841885
Unit #ZU000496Y;10.845;10.218;10.11847668
Unit #PQ000250J;9.999;9.231;9.143490120000001
Unit #GU000768Z;6.475;5.565;5.508682199999999
Unit #CI000494C;5.383;4.89;4.8490218
Unit #JC001525X;6.589;6.516;6.45455412
Unit #XM000858U;3.153;2.775;2.7502192500000002
Unit #RD000619Y;7.472;7.144;7.0713455199999995
Unit #CZ001085T;1.51;1.492;1.4776768000000002
Module #QX100522L;13.78;12.5;12.3955
Unit #UD000492R;1.205;0.937;0.9274426000000001
Unit #MN000341W;2.097;2.033;2.01539422
Unit #IZ000054W;5.293;4.872;4.82172096
Unit #AH001416G;5.955;5.311;5.26490052
Unit #BS000608C;4.855;4.21;4.1646583
Unit #OY001409L;9.764;8.422;8.3478864
Unit #OR000873S;1.812;1.672;1.6582896000000003
Unit #SD001489Y;3.261;3.154;3.1241947000000003
Unit #RE000123F;3.528;3.077;3.0464761599999997
Module #NP100884R;18.791;16.036;15.880290440000001
Unit #GO000992K;3.773;3.559;3.5271113599999997
Unit #GK000477T;4.637;4.585;4.5451105
Unit #ZQ001323Y;1.686;1.645;1.6275629999999999
Unit #UL000934G;4.874;4.265;4.21991895
Unit #UR000352A;5.643;5.056;5.00928256
Unit #TF001219D;8.006;7.918;7.8369988600000005
Unit #SK000039M;7.681;6.825;6.762141749999999
Unit #AE001291R;4.73;4.607;4.56963723
Unit #KH001006R;6.871;6.64;6.578314399999999
Unit #DJ001084V;6.635;5.687;5.639229199999999
Unit #PB000880V;1.249;1.085;1.0756256000000002
Unit #AN000176B;1.329;1.319;1.30708943
Unit #FM000929M;1.108;0.71;0.7022609999999999
Unit #RL000189X;2.506;2.476;2.45005152
Unit #PI000436W;5.285;5.149;5.10564542
Unit #YD000119T;9.738;8.976;8.88956112
Unit #FN000283M;1.284;0.744;0.73709568
Unit #CG000169B;8.567;8.363;8.28656218
Unit #KM000224N;10.608;9.92;9.829232
Plant #TQ300276C;1167.803;28.94;28.6986404
Unit #WC001260N;3.915;3.468;3.4360597199999994
Unit #DR001175X;6.567;6.364;6.303732920000001
Unit #ZX000612S;3.718;3.401;3.36386108
Unit #WF000378K;5.916;5.831;5.776013669999999
Unit #GU000904U;2.422;2.069;2.0486617299999996
Unit #RP001390Z;3.191;2.869;2.8452733699999997
Unit #HH000425U;4.313;4.08;4.0391184
Unit #QG000895N;1.25;0.788;0.78061644
Unit #WQ001115S;7.933;7.373;7.296320799999999
Unit #GY000810T;2.173;2.116;2.09805632
Plant #EA200819V;1098.258;1092.387;1059.3750648599998
Unit #EY001340F;10.883;10.127;10.03362906
Unit #AX000527G;1.827;1.558;1.54502186
Unit #BZ000991K;7.844;7.026;6.95946378
Unit #DN000514B;4.378;4.253;4.213319509999999
Unit #MN000894P;6.817;6.411;6.354647309999999
Unit #GX001490T;6.688;5.862;5.79763524
Unit #NT001080C;7.563;7.239;7.1789163
Unit #DC001198I;9.114;8.649;8.575742969999999
Unit #DL001515G;4.162;4.157;4.118838739999999
Unit #IJ001464T;7.837;7.308;7.241570279999999
Unit #YW001413Q;7.79;6.842;6.779395699999999
Unit #FM000829F;10.259;9.805;9.70489095
Module #MC100310K;44.588;39.382;38.99290584
Module #EU100118P;90.419;80.569;79.31776343
Unit #JW000268U;6.253;5.574;5.52678822
Unit #CF000028E;2.92;2.709;2.68293942
Unit #CH000723N;2.885;2.695;2.6690202000000003
Unit #VG000986X;6.379;5.437;5.38132512
Module #MQ100144S;15.638;15.616;15.47904768
Unit #LZ000269E;8.227;7.088;7.029524
Unit #TE000235C;4.321;4.057;4.01829622
Unit #VJ000055G;6.524;6.324;6.25892604
Module #GV100357J;91.572;83.473;82.13158889
Unit #WC000263H;4.481;4.344;4.3084660800000005
Unit #HH000369S;1.294;1.171;1.1598637900000002
Unit #UV000949S;9.619;8.452;8.368747800000001
Unit #IA001476Z;1.109;0.618;0.61198068
Unit #AA001172W;2.841;2.467;2.44487101
Unit #NE001037P;5.54;4.877;4.82349931
Unit #DI000361T;7.813;7.511;7.42973098
Unit #OJ001530Z;9.319;8.715;8.632381800000001
Unit #GY000666C;1.327;1.099;1.08821881
Unit #CV000672P;6.63;6.148;6.0840608
Unit #OX000835U;4.438;4.002;3.9683832000000003
Unit #YS000591S;7.8;6.788;6.725210999999999
Unit #CV001193F;7.226;6.973;6.914008419999999
Unit #JS001194H;8.135;7.045;6.97997465
Unit #HB001199F;2.518;2.234;2.21007386
Unit #ZL001133N;1.803;1.739;1.72275774
Unit #DY000041Y;3.865;3.417;3.38470935
Unit #BJ000962P;2.901;2.871;2.84329485
Unit #UZ001575U;5.841;5.75;5.6886475
Plant #VJ200163O;340.859;319.156;313.13671784
Plant #VL200196Z;1045.201;1030.913;1000.8825043100001
